scenario,method,trials,successes,success_rate_percent,mean_planning_time,std_planning_time,median_planning_time,mean_first_solution_iteration,std_first_solution_iteration,median_first_solution_iteration,mean_node_count,std_node_count,median_node_count,mean_path_length,std_path_length,median_path_length
hybrid_single_blocker,RRT*,30,30,100.0,3.556858770052592,1.7575529233640186,3.3897186517715454,310.1666666666667,158.17909608030263,315.5,385.6,147.61753937467756,392.5,147.2258660552473,21.793447276848003,144.33610231176516
hybrid_single_blocker,GoalBias,30,30,100.0,1.4711107730865478,1.1041868557835592,1.1407535076141357,117.93333333333334,100.4338634104067,79.0,183.53333333333333,92.1534452490213,152.5,140.58136283373992,19.47052790708198,140.19861196639957
hybrid_single_blocker,Hybrid,30,30,100.0,0.7165058453877767,0.3560499377937715,0.6059019565582275,65.2,37.664947575458925,56.0,102.4,21.108259537196695,96.5,142.2214323293563,16.64700210283789,140.75052298863704
hybrid_staggered_trees,RRT*,30,30,100.0,3.4978981733322145,1.3745381036819568,3.2900145053863525,263.46666666666664,116.29591665181137,231.5,330.03333333333336,103.40729092328043,306.5,146.90793365111034,22.267273235759586,146.12208285678432
hybrid_staggered_trees,GoalBias,30,30,100.0,2.9937943617502847,4.457711942973162,1.3532164096832275,174.1,185.35396705613906,96.0,222.56666666666666,166.63457507130806,154.0,142.14216593432968,17.530249526195224,144.2791637355919
hybrid_staggered_trees,Hybrid,30,30,100.0,1.1016563415527343,0.5758315212105046,0.8905400037765503,83.83333333333333,37.51605020505898,70.5,115.76666666666667,26.298922664879893,108.5,135.05917252590712,17.76045006700678,131.18465136211756
hybrid_row_corridor,RRT*,30,30,100.0,8.518191186587016,6.759050554531271,6.127104043960571,452.6666666666667,308.36524842592365,357.0,437.43333333333334,279.8770275937499,308.5,148.85170446459398,31.268429997711962,143.23948655207855
hybrid_row_corridor,GoalBias,30,30,100.0,5.264649979273478,11.208709991516242,2.4365074634552,222.83333333333334,265.029612312094,155.5,221.26666666666668,226.87957208590873,143.0,138.5862575934099,24.625163485420305,140.20899690212696
hybrid_row_corridor,Hybrid,30,30,100.0,7.620742964744568,11.629958968843672,1.7160815000534058,211.53333333333333,246.065134821479,70.0,203.36666666666667,185.79994494140703,110.5,136.15758970725304,27.22426262582341,135.3838220736581
