config,trial,success,path_length,planning_time,num_nodes,num_iterations
Baseline,1,True,49.01635585933521,0.487943172454834,235,25
Baseline,2,True,35.34133816975933,0.3972780704498291,208,32
Baseline,3,True,42.366802101951826,0.4678771495819092,246,44
Baseline,4,True,40.89247803548644,0.5987250804901123,280,89
Baseline,5,True,34.85699151040631,0.45875978469848633,247,55
Baseline,6,True,38.49489503652213,0.44596004486083984,235,62
Baseline,7,True,33.62390687914306,0.46222734451293945,238,53
Baseline,8,True,30.425156316970792,0.40416407585144043,216,40
Baseline,9,True,41.121023730412354,0.4435389041900635,232,26
Baseline,10,True,35.6012041404641,0.45645976066589355,245,45
Baseline,11,True,47.22435590797753,0.42732787132263184,241,43
Baseline,12,True,30.617239369747097,0.49384498596191406,233,49
Baseline,13,True,33.69617504451023,0.43953609466552734,228,17
Baseline,14,True,32.8416414449195,0.4401569366455078,232,44
Baseline,15,True,47.868128863922,0.43325209617614746,246,34
Baseline,16,True,35.70641583964195,0.47812485694885254,245,65
Baseline,17,True,38.94926876299844,0.4994978904724121,248,77
Baseline,18,True,36.87369647258027,0.4307892322540283,216,30
Baseline,19,True,36.669475622179654,0.5051960945129395,255,63
Baseline,20,True,32.57290252706392,0.46295595169067383,247,45
Baseline,21,True,40.54458292451476,0.44321513175964355,231,51
Baseline,22,True,32.984190656281754,0.5061612129211426,253,70
Baseline,23,True,42.245796965502116,0.407304048538208,230,38
Baseline,24,True,36.87811377977452,0.4775669574737549,245,63
Baseline,25,True,37.29110430391507,0.4599299430847168,250,45
Baseline,26,True,42.37503150242554,0.5360300540924072,263,125
Baseline,27,True,33.26361701977841,0.5226850509643555,265,80
Baseline,28,True,41.352203674957074,0.5517997741699219,269,115
Baseline,29,True,35.78196554638616,0.5482151508331299,268,62
Baseline,30,True,43.01209061827657,0.4626433849334717,240,42
Baseline,31,True,40.496266921445226,0.4924588203430176,259,73
Baseline,32,True,41.96773871629153,0.5824337005615234,269,97
Baseline,33,True,31.31237468736426,0.41202592849731445,226,31
Baseline,34,True,37.05094315918455,0.40705204010009766,214,32
Baseline,35,True,48.15836650828695,0.4220001697540283,239,68
Baseline,36,True,42.73262360733994,0.4695858955383301,247,42
Baseline,37,True,28.123571776185344,0.4413430690765381,242,62
Baseline,38,True,34.69717673084455,0.4413619041442871,232,32
Baseline,39,True,36.357169440817174,0.5101528167724609,244,50
Baseline,40,True,33.64958337554199,0.4436938762664795,237,29
Baseline,41,True,36.734841885389024,0.47794222831726074,225,40
Baseline,42,True,33.786139946607754,0.40743398666381836,213,40
Baseline,43,True,35.969624607635275,0.41636085510253906,223,28
Baseline,44,True,38.95751727730208,0.525831937789917,241,22
Baseline,45,True,41.421043299468046,0.4194960594177246,214,28
Baseline,46,True,38.747204949995364,0.4594688415527344,259,60
Baseline,47,True,34.95244026053323,0.4929490089416504,237,53
Baseline,48,True,32.076856034271024,0.4448971748352051,226,30
Baseline,49,True,29.80811054136034,0.41049981117248535,226,40
Baseline,50,True,43.15569357741798,0.37526369094848633,213,32
GoalBias,1,True,34.081270037901206,0.5498642921447754,238,27
GoalBias,2,True,34.530550283002036,0.7852699756622314,246,19
GoalBias,3,True,35.25761121370202,0.802642822265625,248,19
GoalBias,4,True,41.947599148155184,0.2856791019439697,182,28
GoalBias,5,True,28.36113451341342,0.7428181171417236,238,20
GoalBias,6,True,33.84242050022301,0.7357020378112793,242,17
GoalBias,7,True,39.09816625841025,0.7231268882751465,230,19
GoalBias,8,True,37.10513888494947,0.2544260025024414,174,19
GoalBias,9,True,35.32650363727799,0.2867710590362549,177,16
GoalBias,10,True,34.83373705290016,1.0456840991973877,225,20
GoalBias,11,True,35.172982965696704,0.4188110828399658,226,17
GoalBias,12,True,41.44445899230289,0.3294558525085449,189,18
GoalBias,13,True,38.186671423852324,0.24876689910888672,170,15
GoalBias,14,True,30.898808012941167,0.7732031345367432,252,28
GoalBias,15,True,37.435255936183744,0.2959408760070801,180,18
GoalBias,16,True,34.730980931028846,0.7579021453857422,235,19
GoalBias,17,True,34.27435320583236,0.34295177459716797,186,20
GoalBias,18,True,36.09893899157546,0.2987709045410156,175,24
GoalBias,19,True,36.08245878886877,0.8955597877502441,243,17
GoalBias,20,True,32.40873367857802,0.2507309913635254,157,24
GoalBias,21,True,39.99237700626154,0.45870089530944824,249,24
GoalBias,22,True,36.93922950627281,0.3397681713104248,186,32
GoalBias,23,True,34.28042573710923,0.6615321636199951,254,23
GoalBias,24,True,32.693833232923694,0.7451248168945312,244,18
GoalBias,25,True,35.183705663250215,0.5449967384338379,230,26
GoalBias,26,True,32.86958148122475,0.7474658489227295,230,17
GoalBias,27,True,35.58656377207012,0.31187915802001953,187,14
GoalBias,28,True,31.90639381030933,0.3371131420135498,188,28
GoalBias,29,True,32.78348440902762,0.7392752170562744,247,17
GoalBias,30,True,30.389358312752623,0.3947930335998535,207,47
GoalBias,31,True,39.16962575059805,0.5015411376953125,243,13
GoalBias,32,True,33.69910509460588,0.6680512428283691,245,16
GoalBias,33,True,29.578367852758493,0.9004390239715576,248,18
GoalBias,34,True,29.1523792456926,0.3019571304321289,180,25
GoalBias,35,True,32.9145478524433,0.579474925994873,221,16
GoalBias,36,True,33.27920177190328,0.6111130714416504,233,21
GoalBias,37,True,36.78260074459327,0.29096126556396484,166,20
GoalBias,38,True,32.58741535458511,0.561823844909668,228,13
GoalBias,39,True,30.11914358000418,0.6787991523742676,229,10
GoalBias,40,True,44.78259924415523,1.0878088474273682,256,32
GoalBias,41,True,39.55151878209977,0.2827599048614502,177,14
GoalBias,42,True,36.21376448828387,0.3670237064361572,230,24
GoalBias,43,True,34.78280546310505,0.31734204292297363,199,17
GoalBias,44,True,38.04228225429441,0.7167530059814453,239,29
GoalBias,45,True,34.836965349452946,0.9613780975341797,247,20
GoalBias,46,True,32.60810071105243,0.6212420463562012,243,22
GoalBias,47,True,32.958735109651165,0.3331301212310791,179,33
GoalBias,48,True,31.193016686183654,0.2625601291656494,170,19
GoalBias,49,True,39.11696105605297,0.7020418643951416,240,26
GoalBias,50,True,48.74260882558359,0.6148290634155273,263,87
