config,trial,success,path_length,planning_time,num_nodes,num_iterations
Baseline,1,True,48.30576286605634,0.6875917911529541,233,104
Baseline,2,True,56.45128639558327,0.5801529884338379,200,92
Baseline,3,True,45.38530729504405,1.0251688957214355,318,277
Baseline,4,True,51.4955016727225,0.736785888671875,230,126
Baseline,5,True,48.93782768090205,0.8981928825378418,267,170
Baseline,6,True,57.363208705098714,1.3913938999176025,367,419
Baseline,7,True,48.68051757938822,1.2320921421051025,344,336
Baseline,8,True,54.44216883451173,1.0968017578125,306,318
Baseline,9,True,54.05840117376928,1.1093649864196777,334,324
Baseline,10,True,54.10722391569345,0.7071387767791748,244,138
Baseline,11,True,49.27673497822347,0.8024787902832031,253,123
Baseline,12,True,52.87605598010352,0.7665920257568359,250,125
Baseline,13,True,53.41392671804336,1.3309810161590576,363,416
Baseline,14,True,49.563407973720246,0.582892894744873,219,77
Baseline,15,True,48.70368917896083,1.1419830322265625,312,286
Baseline,16,True,53.66149704102619,0.8414559364318848,273,217
Baseline,17,True,55.61352675312097,1.142214298248291,325,340
Baseline,18,True,44.94701712460018,0.7552459239959717,261,207
Baseline,19,True,46.80627638898104,0.7528269290924072,241,158
Baseline,20,True,42.47412218207834,1.0487520694732666,320,232
Baseline,21,True,49.82776398254455,0.7401270866394043,258,153
Baseline,22,True,54.674660655439794,1.082899808883667,307,253
Baseline,23,True,57.62901478512751,1.087076187133789,310,333
Baseline,24,True,56.339897336817856,0.7428429126739502,250,165
Baseline,25,True,55.82904530935172,0.758648157119751,248,181
Baseline,26,True,55.60409332811527,1.5176589488983154,397,453
Baseline,27,True,50.49332035195654,0.794299840927124,274,166
Baseline,28,True,52.66223946720982,1.207669973373413,341,370
Baseline,29,True,53.33301281646502,1.017127275466919,316,233
Baseline,30,True,52.1542685209134,0.8415439128875732,258,302
Baseline,31,True,50.53254159850006,0.796619176864624,286,214
Baseline,32,True,59.52853894367968,1.1993060111999512,331,320
Baseline,33,True,54.048884979951545,0.6557161808013916,239,117
Baseline,34,True,44.3973178885271,1.9155158996582031,425,560
Baseline,35,True,52.79538530569598,0.8422107696533203,279,207
Baseline,36,True,50.168599763439275,1.3661680221557617,385,417
Baseline,37,True,46.02872955491304,1.088289737701416,278,181
Baseline,38,True,49.156390907627454,0.976752758026123,291,222
Baseline,39,True,42.86805264686375,1.157731056213379,310,248
Baseline,40,True,57.33759097272471,0.6807260513305664,245,144
Baseline,41,True,45.24116513739782,0.9792420864105225,296,242
Baseline,42,True,50.24836100084084,0.6295080184936523,245,111
Baseline,43,True,42.89191063672466,0.7218179702758789,258,156
Baseline,44,True,53.7161538529484,0.8414788246154785,288,229
Baseline,45,True,57.43232566503679,0.9770050048828125,286,192
Baseline,46,True,56.09132281686617,1.1775248050689697,332,331
Baseline,47,True,54.38491022124335,0.9247691631317139,271,328
Baseline,48,True,51.87534892264075,0.9748148918151855,277,216
Baseline,49,True,47.96335378366196,1.1129400730133057,307,300
Baseline,50,True,47.36777793849926,0.9990599155426025,294,243
GoalBias,1,True,57.08241506829242,0.6236269474029541,207,187
GoalBias,2,True,50.7012537163316,1.2750978469848633,293,199
GoalBias,3,True,48.99807141875355,0.9303059577941895,306,324
GoalBias,4,True,42.871939247432316,0.619128942489624,211,179
GoalBias,5,True,45.57774476379901,1.729194164276123,320,324
GoalBias,6,True,45.6216763152024,0.6650869846343994,222,190
GoalBias,7,True,44.25834181310096,1.0860867500305176,246,138
GoalBias,8,True,46.27328464784812,1.127695083618164,307,479
GoalBias,9,True,48.49497183818878,1.4290010929107666,262,185
GoalBias,10,True,53.15128100084411,0.5389060974121094,196,173
GoalBias,11,True,50.03834731666936,0.647834300994873,209,221
GoalBias,12,True,49.4606268910544,0.7716760635375977,252,268
GoalBias,13,True,44.26478214245285,1.143517017364502,313,428
GoalBias,14,True,52.8797927398689,1.1918001174926758,319,456
GoalBias,15,True,48.64620187121144,0.7586381435394287,254,227
GoalBias,16,True,55.333713891649964,1.3134138584136963,326,439
GoalBias,17,True,47.181977047095714,0.6989128589630127,248,228
GoalBias,18,True,62.03569600667189,1.3154361248016357,332,604
GoalBias,19,True,50.40152611673645,1.1000950336456299,269,138
GoalBias,20,True,45.199578691022545,1.0129148960113525,320,264
GoalBias,21,True,47.52249703078138,0.721580982208252,259,154
GoalBias,22,True,51.09264745843906,1.707597255706787,365,465
GoalBias,23,True,54.18310201718539,0.5875520706176758,221,163
GoalBias,24,True,44.254378419008134,1.0955352783203125,284,163
GoalBias,25,True,52.44487574604427,1.1940228939056396,324,439
GoalBias,26,True,46.02376919853153,1.0643911361694336,281,219
GoalBias,27,True,48.67541823780347,0.4866597652435303,178,115
GoalBias,28,True,51.64779674200299,0.8633058071136475,269,325
GoalBias,29,True,60.91276252673244,1.0192899703979492,306,248
GoalBias,30,True,46.18673935753607,1.432748794555664,302,264
GoalBias,31,True,54.29355841719964,0.9619519710540771,272,204
